Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of T Cell Activation (GO:0050870)	8/111	0.9881600065395147	0.9999959960314032	0	0	0.4923583993121485	0.005864305815481728	SMARCD2;MDK;FBXO38;ZBTB1;CD47;ARID1A;CD276;HSPD1
Positive Regulation of Cellular Component Organization (GO:0051130)	8/111	0.9881600065395147	0.9999959960314032	0	0	0.4923583993121485	0.005864305815481728	PARK7;APOE;TPPP;RHOC;CBLL1;IGF1R;S100A10;BBC3
Regulation of Tumor Necrosis Factor Production (GO:0032680)	10/131	0.9882717152568599	0.9999959960314032	0	0	0.523731337817547	0.006178774717473662	FXR1;SPHK2;C5AR2;ZC3H12A;STAT3;RARA;FADD;CD47;THBS1;FOXP1
Phospholipid Metabolic Process (GO:0006644)	4/69	0.9886121844404547	0.9999959960314032	0	0	0.390386032537838	0.004471151053569159	SMPD3;PLA2G15;ACP6;MBOAT1
Skin Development (GO:0043588)	4/69	0.9886121844404547	0.9999959960314032	0	0	0.390386032537838	0.004471151053569159	ITGA3;KRT16;EVPL;GRHL2
Positive Regulation of Calcium Ion Transmembrane Transport (GO:1904427)	2/45	0.9887713654170659	0.9999959960314032	0	0	0.29521868685138886	0.003333654173248491	CAV1;SRI
Response to Amyloid-Beta (GO:1904645)	2/45	0.9887713654170659	0.9999959960314032	0	0	0.29521868685138886	0.003333654173248491	EPHA4;IGF1R
Synaptic Vesicle Cycle (GO:0099504)	2/45	0.9887713654170659	0.9999959960314032	0	0	0.29521868685138886	0.003333654173248491	SYNDIG1;SYT7
Regulation of Macromolecule Biosynthetic Process (GO:0010556)	14/170	0.9887942570966755	0.9999959960314032	0	0	0.5683981945076619	0.006405279394851563	SLC48A1;EDN3;PRDM6;ATP1B1;TOB2;COQ7;TSKU;FOXP1;ZFP36L1;FUBP1;ZC3H12A;NFKBIZ;HMG20A;VHL
Negative Regulation of Blood Coagulation (GO:0030195)	1/31	0.9892358507467502	0.9999959960314032	0	0	0.21165501165501166	0.002290636750860534	APOE
Cellular Response to Cytokine Stimulus (GO:0071345)	27/289	0.9893767278195836	0.9999959960314032	0	0	0.6517909571344686	0.0069611938876464685	FLT3;USP32;CXCR4;ZFP36L1;SOCS1;ZC3H12A;TPR;AKT1;IL6R;SOCS4;STAT1;DAPK3;STAT3;RPL13A;OSMR;SIRT1;NFKB1;CDC34;EPRS1;AXL;CLCF1;IRF1;CD47;CALM1;GAPDH;TNFRSF21;NFE2L2
Intracellular Iron Ion Homeostasis (GO:0006879)	3/58	0.9894020409874446	0.9999959960314032	0	0	0.34609743847312907	0.0036875011584903716	MECR;CISD1;ATP6V0A2
Muscle Organ Development (GO:0007517)	3/58	0.9894020409874446	0.9999959960314032	0	0	0.34609743847312907	0.0036875011584903716	FXR1;TCF12;UNC13D
Positive Regulation of Type II Interferon Production (GO:0032729)	3/58	0.9894020409874446	0.9999959960314032	0	0	0.34609743847312907	0.0036875011584903716	FADD;HSPD1;CD276
Regulation of Calcium Ion Transport (GO:0051924)	3/58	0.9894020409874446	0.9999959960314032	0	0	0.34609743847312907	0.0036875011584903716	CTNNB1;SRI;CAMK2G
Glucose Homeostasis (GO:0042593)	6/92	0.9898437840594531	0.9999959960314032	0	0	0.4423749742745421	0.004515826635863462	STAT3;ASPSCR1;NUCKS1;PARK7;SIRT1;ADIPOR2
Sensory Perception of Mechanical Stimulus (GO:0050954)	6/92	0.9898437840594531	0.9999959960314032	0	0	0.4423749742745421	0.004515826635863462	NDUFB9;WHRN;ATP2B4;TMC7;TBL1X;EML2
Development of Primary Male Sexual Characteristics (GO:0046546)	2/46	0.990111029085968	0.9999959960314032	0	0	0.2884924353996519	0.002867093083734088	CSDE1;DNAAF11
Cellular Response to Calcium Ion (GO:0071277)	3/59	0.9905594148582096	0.9999959960314032	0	0	0.3398973954222573	0.0032240729275175672	CPNE4;CPNE3;MICU2
Protein Homotetramerization (GO:0051289)	3/59	0.9905594148582096	0.9999959960314032	0	0	0.3398973954222573	0.0032240729275175672	KCNT1;CBR4;TRPM4
Regulation of Bone Mineralization (GO:0030500)	3/59	0.9905594148582096	0.9999959960314032	0	0	0.3398973954222573	0.0032240729275175672	BMPR2;PTK2B;TRPM4
Inorganic Anion Transmembrane Transport (GO:0098661)	5/82	0.9906096678720026	0.9999959960314032	0	0	0.4117979329921829	0.0038851896550156895	SLC12A5;RACGAP1;GABRE;KCNK1;ANO5
Positive Regulation of T Cell Mediated Cytotoxicity (GO:0001916)	1/32	0.9907006400785568	0.9999959960314032	0	0	0.20481555795647477	0.001913564909984417	FADD
Regulation of Insulin Secretion (GO:0050796)	6/93	0.9907740570108234	0.9999959960314032	0	0	0.43726477469229985	0.004052904697656891	GNAS;PICK1;SIRT6;SRI;CLOCK;SYT7
Monoatomic Anion Transport (GO:0006820)	2/47	0.9912940622153037	0.9999959960314032	0	0	0.28206512845688103	0.0024663932388274603	CLIC3;TTYH1
Regulation of T Cell Proliferation (GO:0042129)	5/83	0.9915168682844592	0.9999959960314032	0	0	0.40649484438647726	0.003463058955639793	GPNMB;CLCF1;VTCN1;TNFRSF21;CD276
Positive Regulation of Multicellular Organismal Process (GO:0051240)	40/407	0.99172896750527	0.9999959960314032	0	0	0.688422976193141	0.005717646958958711	HDAC2;KDM3A;BMPR2;NUMA1;KDM1A;CXCR4;ADIPOR2;TSKU;RTN4;IGF1R;ING3;GPNMB;RBBP4;MDK;VPS72;BRD9;APOE;TRPM4;ACVR1;SS18;PRKAB2;PRKCH;ZBTB16;NCOA3;CAV1;NME2;SIRT6;KSR2;ARID1A;SIRT1;PTK2;BATF;SCD;GNAS;CTNNB1;PLCB1;AGXT;PPIB;OGT;GAPDH
Intermediate Filament Organization (GO:0045109)	4/72	0.9917523476054665	0.9999959960314032	0	0	0.3730980970133079	0.0030899433911437046	KRT80;BFSP1;KRT16;KRT7
Monoatomic Anion Transmembrane Transport (GO:0098656)	4/72	0.9917523476054665	0.9999959960314032	0	0	0.3730980970133079	0.0030899433911437046	SLC12A5;GABRE;KCNK1;ANO5
Organic Anion Transport (GO:0015711)	7/105	0.9919409892630201	0.9999959960314032	0	0	0.4527586025188386	0.003663568717432128	SLC35A2;SLC35B4;SLCO3A1;SLC25A19;SLC39A8;TMEM241;SLC2A8
Heme Metabolic Process (GO:0042168)	1/33	0.9919661146058751	0.9999959960314032	0	0	0.19840357011409643	0.0016003888570346248	ALAD
Regulation of calcineurin-NFAT Signaling Cascade (GO:0070884)	1/33	0.9919661146058751	0.9999959960314032	0	0	0.19840357011409643	0.0016003888570346248	ATP2B4
Signal Release From Synapse (GO:0099643)	1/33	0.9919661146058751	0.9999959960314032	0	0	0.19840357011409643	0.0016003888570346248	GRM4
Regulation of Inflammatory Response (GO:0050727)	22/249	0.9920569137121781	0.9999959960314032	0	0	0.6130962496241781	0.004889320369577954	SPHK1;STAT3;XIAP;SPATA2;PARK7;UACA;NFKB1;FOXP1;FXR1;NFKBIA;LGALS1;SHARPIN;MDK;TMSB4X;NFKBIZ;NAPEPLD;SLC39A8;APOE;CD47;DNASE1;AGXT;PPARD
Monocarboxylic Acid Metabolic Process (GO:0032787)	9/127	0.9928889772538327	0.9999959960314032	0	0	0.4832479306267245	0.0034486633727501066	GRHPR;MECR;SYCP2;ST20-MTHFS;THEM4;CYP4B1;AGXT;SLC27A5;PPARD
Calcium Ion Import (GO:0070509)	1/34	0.9930593860456104	0.9999959960314032	0	0	0.1923801875954986	0.0013398918481373203	ATP2B4
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	5/85	0.9930868752486434	0.9999959960314032	0	0	0.39628639882049393	0.002749090702362041	ACOT8;SYCP2;ACAD9;CYP2E1;SLC27A5
Sensory Perception of Sound (GO:0007605)	6/96	0.9931042822074818	0.9999959960314032	0	0	0.42261553588987216	0.0029243317815977783	NDUFB9;WHRN;HPN;ATP2B4;TBL1X;EML2
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	4/74	0.9933644913212528	0.9999959960314032	0	0	0.3623960416885988	0.0024126956934472123	CACNB3;IBTK;PLCH1;PLCB1
Neurotransmitter Secretion (GO:0007269)	1/35	0.9940038796291373	0.9999959960314032	0	0	0.18671112169564183	0.001122912293411368	GRM4
Regulation of T Cell Mediated Cytotoxicity (GO:0001914)	1/35	0.9940038796291373	0.9999959960314032	0	0	0.18671112169564183	0.001122912293411368	FADD
Regulation of Interleukin-17 Production (GO:0032660)	1/35	0.9940038796291373	0.9999959960314032	0	0	0.18671112169564183	0.001122912293411368	SPHK1
Toll-Like Receptor Signaling Pathway (GO:0002224)	1/35	0.9940038796291373	0.9999959960314032	0	0	0.18671112169564183	0.001122912293411368	HSPD1
Regulation of Interleukin-2 Production (GO:0032663)	2/50	0.9940719548334833	0.9999959960314032	0	0	0.2643900343642612	0.001571980066910216	KAT5;HDAC7
Positive Regulation of MAPK Cascade (GO:0043410)	34/362	0.9943737078877828	0.9999959960314032	0	0	0.6547789974919124	0.003694380513838249	NOTCH2;NRP1;FLT3;WWC1;DUSP19;TGFA;XIAP;PRKCZ;THBS1;ROBO1;IGF1R;DSTYK;GRM4;GPNMB;ERBB3;ZC3H12A;DVL2;MBIP;PTK2B;APOE;IL6R;EDN3;GDF15;SPHK1;VEGFB;PJA2;SLCO3A1;TAOK3;TRAF4;SPNS1;LTBR;PLCB1;FGFR2;AVPI1
Positive Regulation of Phagocytosis (GO:0050766)	3/64	0.9947400131209585	0.9999959960314032	0	0	0.31194638166832717	0.0016451644493850148	LMAN2;STAT3;CD47
Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557)	33/355	0.9949236376181592	0.9999959960314032	0	0	0.6473507061313717	0.0032945560455755448	CALCOCO1;BMPR2;HPN;MAZ;NMD3;PARK7;ROBO1;NRAS;MAPK8;AKT2;ZC3H12A;DHX36;MBIP;AKT1;SLC38A2;MAP2K2;TLE1;ZNF580;STAT3;SIRT1;TERF2;NFKB1;HCFC1;OVOL2;MED23;OCLN;PLSCR1;CLDN3;PPP1R3E;FUBP1;RFXAP;FAM98B;NFE2L2
Neuron Differentiation (GO:0030182)	14/181	0.9950781249369623	0.9999959960314032	0	0	0.5306177585657088	0.002618082549766442	FOXA1;EMX1;FZD2;ATP2B4;RTN4;LRP6;NGRN;NIF3L1;BRINP2;OPHN1;ERBB3;PPT1;CTNNB1;LMX1B
Positive Regulation of Lymphocyte Proliferation (GO:0050671)	4/77	0.9952277877109011	0.9999959960314032	0	0	0.3474424849335258	0.0016620382578766768	CLCF1;NFATC2;ZNF335;CD276
Pattern Recognition Receptor Signaling Pathway (GO:0002221)	3/65	0.9953264989281922	0.9999959960314032	0	0	0.3068971662805204	0.0014376462791020454	STING1;TRIM25;ALPK1
External Encapsulating Structure Organization (GO:0045229)	7/111	0.9954175890886443	0.9999959960314032	0	0	0.4264889481599183	0.0019588391481621522	ADAMTS15;COL18A1;ADAMTS17;SLC39A8;TGFBI;LRP12;MATN2
Extracellular Structure Organization (GO:0043062)	7/111	0.9954175890886443	0.9999959960314032	0	0	0.4264889481599183	0.0019588391481621522	ADAMTS15;COL18A1;ADAMTS17;SLC39A8;TGFBI;LRP12;MATN2
Cardiac Muscle Cell Action Potential (GO:0086001)	1/37	0.9955247391041446	0.9999959960314032	0	0	0.17631783421257105	7.908392375206428E-4	ATP1B1
Regulation of Release of Cytochrome C From Mitochondria (GO:0090199)	1/37	0.9955247391041446	0.9999959960314032	0	0	0.17631783421257105	7.908392375206428E-4	BBC3
Antibacterial Humoral Response (GO:0019731)	2/53	0.9959748803010039	0.9999959960314032	0	0	0.24879436310606717	0.001003447948510786	CPAMD8;PLA2G6
Aortic Valve Morphogenesis (GO:0003180)	1/38	0.9961337007123243	0.9999959960314032	0	0	0.1715425399635926	6.64520246535072E-4	ROBO1
Positive Regulation of Bone Mineralization (GO:0030501)	1/38	0.9961337007123243	0.9999959960314032	0	0	0.1715425399635926	6.64520246535072E-4	BMPR2
Response to Molecule of Bacterial Origin (GO:0002237)	3/67	0.9963147993396959	0.9999959960314032	0	0	0.2972720994475138	0.0010975308923561306	PALM3;FOXP1;HNRNPA0
Gonad Development (GO:0008406)	2/54	0.996464214440384	0.9999959960314032	0	0	0.24399569502662286	8.642452500000417E-4	CSDE1;DNAAF11
T Cell Activation (GO:0042110)	7/114	0.9965646318497468	0.9999959960314032	0	0	0.4144589195282632	0.0014262702585680017	LFNG;CD8A;MDK;SPNS1;DDOST;CD276;HSPD1
Interferon-Mediated Signaling Pathway (GO:0140888)	2/55	0.9968948900519471	0.9999959960314032	0	0	0.2393781087614972	7.44451748205356E-4	STAT1;IRF1
Calcium Ion Transport (GO:0006816)	8/126	0.9969498084327776	0.9999959960314032	0	0	0.42939520920632934	0.0013117391925915878	CACNB3;CAV1;ANXA6;ATP2B4;SLC3A2;SELENOK;TRPC4AP;TRPM4
Calcium-Dependent Cell-Cell Adhesion via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	1/40	0.9971142367634678	0.9999959960314032	0	0	0.16272661211932468	4.702693446766083E-4	CDH26
Regulation of Filopodium Assembly (GO:0051489)	1/40	0.9971142367634678	0.9999959960314032	0	0	0.16272661211932468	4.702693446766083E-4	NRP1
Calcium Ion Homeostasis (GO:0055074)	6/105	0.9971894289925411	0.9999959960314032	0	0	0.3839948154107446	0.001080764189899421	EDN3;CAV1;NPTN;ATP2B4;RMDN3;ATP1B1
Positive Regulation of Tumor Necrosis Factor Production (GO:0032760)	4/82	0.9972676909693633	0.9999959960314032	0	0	0.3250760538896132	8.894238822300941E-4	SPHK2;STAT3;FADD;THBS1
Regulation of Interleukin-1 Beta Production (GO:0032651)	4/82	0.9972676909693633	0.9999959960314032	0	0	0.3250760538896132	8.894238822300941E-4	RIPK2;ZC3H12A;STAT3;FOXP1
Positive Regulation of Interleukin-1 Beta Production (GO:0032731)	2/56	0.9972738057718655	0.9999959960314032	0	0	0.23493154420989473	6.4134363123968E-4	RIPK2;STAT3
Epithelium Development (GO:0060429)	11/159	0.9973912306813076	0.9999959960314032	0	0	0.47043700516179277	0.0012288652362551198	CLDN3;PCNA;STAT1;KRT16;ANXA4;GREB1;PGK1;IFT122;HNRNPH3;GRHL2;FGFR2
Steroid Metabolic Process (GO:0008202)	6/106	0.9974613958534301	0.9999959960314032	0	0	0.38013274336283187	9.66233520326773E-4	LMBR1;SYCP2;CYP51A1;CYP2E1;HSD17B6;SLC27A5
Monoatomic Cation Transport (GO:0006812)	1/41	0.9975068338636864	0.9999959960314032	0	0	0.15864924549135076	3.9603281961518317E-4	TRPM4
Positive Regulation of Immune System Process (GO:0002684)	1/41	0.9975068338636864	0.9999959960314032	0	0	0.15864924549135076	3.9603281961518317E-4	MADCAM1
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	16/210	0.9976389347914251	0.9999959960314032	0	0	0.5215838592260792	0.0012329496140386568	MECR;EDN3;CAV1;CISD1;TMEM94;ATP2B4;RMDN3;TMC8;SLC39A13;ATP1B1;ANKRD9;SCNN1A;ATP6V0A2;NPTN;SLC39A8;TESMIN
Sodium Ion Transport (GO:0006814)	5/96	0.9978262116599362	0.9999959960314032	0	0	0.3481608697237153	7.576518250960696E-4	SLC9A8;SCNN1A;ATP1B1;SGK1;KCNK1
Positive Regulation of Receptor Signaling Pathway via STAT (GO:1904894)	1/42	0.9978459836771177	0.9999959960314032	0	0	0.15477077479644874	3.33738343314937E-4	OCIAD1
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	1/42	0.9978459836771177	0.9999959960314032	0	0	0.15477077479644874	3.33738343314937E-4	STAT1
Extracellular Matrix Organization (GO:0030198)	13/182	0.9979298245303457	0.9999959960314032	0	0	0.48664865633442345	0.0010084923492869019	COL18A1;PLOD3;CTSV;KLK6;ADAMTS15;ADAMTS17;SERPINH1;TLL2;SLC39A8;HMCN1;TGFBI;LRP12;MATN2
Monocarboxylic Acid Transport (GO:0015718)	3/72	0.9979776991225607	0.9999959960314032	0	0	0.27565057250380337	5.58012819916748E-4	SLC16A3;SLC27A5;PPARD
Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	4/85	0.9980534808700824	0.9999959960314032	0	0	0.3129816133992012	6.098184021213505E-4	SPHK2;STAT3;FADD;THBS1
Cellular Response to Type I Interferon (GO:0071357)	1/43	0.998138959724842	0.9999959960314032	0	0	0.15107699318225634	2.814223193978169E-4	STAT1
Positive Regulation of Biomineral Tissue Development (GO:0070169)	1/43	0.998138959724842	0.9999959960314032	0	0	0.15107699318225634	2.814223193978169E-4	BMPR2
Circulatory System Development (GO:0072359)	8/132	0.9982717513339862	0.9999959960314032	0	0	0.4084751815260088	7.065574170456578E-4	TH;ERBB3;DVL2;PTEN;ECE1;CACYBP;RBPJ;WDR11
Sensory Organ Development (GO:0007423)	3/74	0.9984127766244522	0.9999959960314032	0	0	0.26785464166212747	4.2548290609912106E-4	MEIS1;CPAMD8;ECE1
Defense Response to Gram-negative Bacterium (GO:0050829)	4/87	0.9984499779156534	0.9999959960314032	0	0	0.30540437357388284	4.737507807069916E-4	RPL30;CPAMD8;DROSHA;IL6R
Synapse Assembly (GO:0007416)	4/87	0.9984499779156534	0.9999959960314032	0	0	0.30540437357388284	4.737507807069916E-4	SDK1;PTEN;PLXNB2;GABRE
Potassium Ion Transmembrane Transport (GO:0071805)	8/134	0.9985739353938548	0.9999959960314032	0	0	0.4019445908744802	5.73608053028443E-4	SLC9A2;KCNT1;SLC12A5;KCNS2;SLC9A8;HPN;ATP1B1;KCNK1
Monoatomic Ion Transport (GO:0006811)	5/100	0.9985890768553815	0.9999959960314032	0	0	0.33342386559838594	4.707676355690603E-4	SLC9A2;SLC25A26;SLC12A5;SLC9A8;AQP11
Positive Regulation of Protein Secretion (GO:0050714)	3/76	0.9987556554488798	0.9999959960314032	0	0	0.26048588511314613	3.243360265439879E-4	GOLPH3;SIRT6;APBB3
Regulation of Neuron Differentiation (GO:0045664)	3/76	0.9987556554488798	0.9999959960314032	0	0	0.26048588511314613	3.243360265439879E-4	KCTD11;CDK5RAP2;BEND6
Cellular Response to Lipopolysaccharide (GO:0071222)	7/125	0.9988399293240572	0.9999959960314032	0	0	0.3755822168316151	4.359548342810002E-4	MAPK8;PABPN1;AXL;PRKCE;ZC3H12A;CTR9;NFKB1
Positive Regulation of Cytokine Production (GO:0001819)	27/325	0.9988811340175189	0.9999959960314032	0	0	0.5718390159592377	6.401694211274183E-4	XIAP;ZC3HAV1;PARK7;PRKCZ;HSPD1;MDK;FADD;IL6R;CD276;RAB2B;AKIRIN2;ZNF580;RIPK2;SPHK2;SPHK1;USP22;STAT3;BATF;SULF2;FOXP1;STING1;IRF1;RARA;PLCB1;AGXT;ZCCHC3;GAPDH
Positive Regulation of Interleukin-1 Production (GO:0032732)	2/63	0.9989105476783853	0.9999959960314032	0	0	0.20788768439605013	2.2660718168615384E-4	RIPK2;STAT3
Regulation of Trans-Synaptic Signaling (GO:0099177)	1/47	0.9989626641119698	0.9999959960314032	0	0	0.13790785873165737	1.431310214178825E-4	NRG3
Heart Development (GO:0007507)	11/171	0.9990906101613761	0.9999959960314032	0	0	0.4348494643516808	3.956276013501333E-4	BMPR2;TH;ERBB3;DVL2;PTEN;IFT122;ECE1;CACYBP;RBPJ;PTK2;WDR11
Positive Regulation of Peptide Hormone Secretion (GO:0090277)	1/48	0.9991035838126474	0.9999959960314032	0	0	0.13496581805652355	1.2103980317347496E-4	SIRT6
Response to Lipopolysaccharide (GO:0032496)	10/161	0.999140315278655	0.9999959960314032	0	0	0.41894509278370684	3.6031559645590403E-4	NR4A1;MAPK8;PABPN1;AXL;ZC3H12A;CTR9;PALM3;NFKB1;FOXP1;HNRNPA0
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	16/223	0.9991505319122903	0.9999959960314032	0	0	0.4884555008456788	4.1510369387721773E-4	NOTCH2;EPHA4;NRP1;VEGFB;PRKCZ;YWHAZ;DUSP6;FLCN;SPRED2;DSTYK;SPRED1;DUSP10;GPNMB;PTK2B;APOE;FGFR2
Positive Regulation of T Cell Proliferation (GO:0042102)	2/65	0.9991630915960577	0.9999959960314032	0	0	0.20126469831919022	1.6851064126590897E-4	FADD;CD276
Modulation of Chemical Synaptic Transmission (GO:0050804)	6/117	0.999190215070426	0.9999959960314032	0	0	0.34224268516303913	2.77255242417449E-4	FXR1;SLC38A1;GRM4;OPHN1;NRG3;PTEN
Arachidonate Metabolic Process (GO:0019369)	1/49	0.9992253107772427	0.9999959960314032	0	0	0.1321463624095203	1.0241203665958031E-4	CYP2E1
Cytokine-Mediated Signaling Pathway (GO:0019221)	19/255	0.9992908071744999	0.9999959960314032	0	0	0.5084651565865574	3.607277689653173E-4	JAGN1;STAT1;FLT3;SRC;CTR9;STAT3;OSMR;SIRT1;ADIPOR2;NFKBIA;SOCS1;TMSB4X;CLCF1;AKT1;PTK2B;PLCB1;IL6R;SOCS4;CCL26
Positive Regulation of ERK1 and ERK2 Cascade (GO:0070374)	9/153	0.9993416364978838	0.9999959960314032	0	0	0.3953949796973053	2.6039935167603007E-4	NOTCH2;NRP1;DSTYK;GPNMB;VEGFB;PTK2B;APOE;PRKCZ;FGFR2
Positive Regulation of Leukocyte Mediated Cytotoxicity (GO:0001912)	1/51	0.9994212815569021	0.9999959960314032	0	0	0.12684578579315423	7.342924514692783E-5	FADD
Regulation of Secretion by Cell (GO:1903530)	1/51	0.9994212815569021	0.9999959960314032	0	0	0.12684578579315423	7.342924514692783E-5	SIRT6
Protein Tetramerization (GO:0051262)	3/83	0.999473029668543	0.9999959960314032	0	0	0.23759668508287293	1.252394055157101E-4	KCNT1;CBR4;TRPM4
Inflammatory Response (GO:0006954)	19/261	0.9995542075420427	0.9999959960314032	0	0	0.49568404582046	2.2102147767154274E-4	RIPK2;C5AR2;STAT3;ITGB2;CXCR4;FOS;THBS1;NFKB1;PJA2;NFATC4;ITCH;DHX34;KRT16;DPP9;SPNS1;BDKRB2;CCR3;CCL26;HNRNPA0
Defense Response to Gram-positive Bacterium (GO:0050830)	4/98	0.9995658911132138	0.9999959960314032	0	0	0.26949309333793253	1.1701474715433188E-4	PPP1R11;CPAMD8;DROSHA;IL6R
Cellular Response to Molecule of Bacterial Origin (GO:0071219)	6/123	0.999572180150402	0.9999959960314032	0	0	0.324578322365933	1.388907612885674E-4	MAPK8;PABPN1;AXL;ZC3H12A;CTR9;NFKB1
Metal Ion Transport (GO:0030001)	11/180	0.9995983902879266	0.9999959960314032	0	0	0.41147539908586767	1.652857089471691E-4	CACNB3;KCNS2;NIPAL2;CAV1;ANXA6;ATP2B4;SLC3A2;SGK1;SELENOK;KCNK1;TRPM4
Positive Regulation of Chemokine Production (GO:0032722)	1/54	0.9996260265277511	0.9999959960314032	0	0	0.11964500246526066	4.475242564083614E-5	IL6R
Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742)	10/171	0.9996625718107706	0.9999959960314032	0	0	0.39269429433837627	1.3252848534040743E-4	SDK1;ALCAM;ITGB2;NPTN;PLXNB2;HMCN1;CDH26;NECTIN4;IGSF9;ROBO1
Icosanoid Metabolic Process (GO:0006690)	1/55	0.9996765813539067	0.9999959960314032	0	0	0.11742253847517005	3.798278091540392E-5	MGST3
Potassium Ion Transport (GO:0006813)	6/127	0.9997215287363097	0.9999959960314032	0	0	0.3137753236305127	8.738957919430215E-5	SLC9A2;KCNT1;KCNS2;SLC9A8;HPN;KCNK1
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	4/102	0.9997283267658525	0.9999959960314032	0	0	0.2584332185342818	7.02189270237871E-5	DHX34;C5AR2;PMPCB;AGXT
Cellular Response to Oxygen-Containing Compound (GO:1901701)	31/384	0.9997373214233276	0.9999959960314032	0	0	0.5532872048927213	1.4535578723382338E-4	CRTC1;SRC;OGG1;CTR9;MTR;IGF1R;HSP90B1;ZFP36L1;BRINP2;MAPK8;KAT5;PABPN1;SESN1;ZC3H12A;DHX36;PTK2B;MPV17;SLC38A2;EPHA4;RIPK2;DDX11;NCOA3;CAV1;TPM1;ATP2B4;FOS;NFKB1;AFG3L2;AXL;RARA;GNAS
